School Name,Department Name,URL
Northeastern University,Economics - CPS (ECN),https://catalog.northeastern.edu//course-descriptions/ecn/
Northeastern University,Economics - CPS Specialty (ECNM),https://catalog.northeastern.edu//course-descriptions/ecnm/
Northeastern University,Economics (ECON),https://catalog.northeastern.edu//course-descriptions/econ/
Northeastern University,Education - California Prepared (EDUT),https://catalog.northeastern.edu//course-descriptions/edut/
Northeastern University,Education - CPS (EDU),https://catalog.northeastern.edu//course-descriptions/edu/
Northeastern University,Education (EDUC),https://catalog.northeastern.edu//course-descriptions/educ/
Northeastern University,Electrical and Computer Engineering (EECE),https://catalog.northeastern.edu//course-descriptions/eece/
Northeastern University,Electrical Engineering Technology - CPS (EET),https://catalog.northeastern.edu//course-descriptions/eet/
Northeastern University,Energy Systems (ENSY),https://catalog.northeastern.edu//course-descriptions/ensy/
Northeastern University,Engineering Cooperative Education (ENCP),https://catalog.northeastern.edu//course-descriptions/encp/
Northeastern University,Engineering Interdisciplinary (ENGR),https://catalog.northeastern.edu//course-descriptions/engr/
Northeastern University,Engineering Leadership (ENLR),https://catalog.northeastern.edu//course-descriptions/enlr/
Northeastern University,Engineering Management (EMGT),https://catalog.northeastern.edu//course-descriptions/emgt/
Northeastern University,English as a Second Language - CPS Specialty (ESLG),https://catalog.northeastern.edu//course-descriptions/eslg/
Northeastern University,English as Second Language - CPS (ESL),https://catalog.northeastern.edu//course-descriptions/esl/
Northeastern University,English - CPS (ENG),https://catalog.northeastern.edu//course-descriptions/eng/
Northeastern University,English (ENGL),https://catalog.northeastern.edu//course-descriptions/engl/
Northeastern University,English Writing (ENGW),https://catalog.northeastern.edu//course-descriptions/engw/
Northeastern University,Enterprise Artificial Intelligence (EAI),https://catalog.northeastern.edu//course-descriptions/eai/
Northeastern University,Entrepreneurship and Innovation (ENTR),https://catalog.northeastern.edu//course-descriptions/entr/
Northeastern University,Environmental Science - CPS (ESC),https://catalog.northeastern.edu//course-descriptions/esc/
Northeastern University,Environmental Studies (ENVS),https://catalog.northeastern.edu//course-descriptions/envs/
Northeastern University,Extended Realities (EXRE),https://catalog.northeastern.edu//course-descriptions/exre/
Northeastern University,Finance and Insurance (FINA),https://catalog.northeastern.edu//course-descriptions/fina/
Northeastern University,Finance - CPS (FIN),https://catalog.northeastern.edu//course-descriptions/fin/
Northeastern University,First-Year Seminar (FSEM),https://catalog.northeastern.edu//course-descriptions/fsem/
Northeastern University,French (FRNH),https://catalog.northeastern.edu//course-descriptions/frnh/
Northeastern University,Game Design (GAME),https://catalog.northeastern.edu//course-descriptions/game/
Northeastern University,Game Science and Design (GSND),https://catalog.northeastern.edu//course-descriptions/gsnd/
Northeastern University,General Engineering (GE),https://catalog.northeastern.edu//course-descriptions/ge/
Northeastern University,General Engineering Technology - CPS (GET),https://catalog.northeastern.edu//course-descriptions/get/
Northeastern University,General Studies (GENS),https://catalog.northeastern.edu//course-descriptions/gens/
Northeastern University,Geographic Information Systems - CPS (GIS),https://catalog.northeastern.edu//course-descriptions/gis/
Northeastern University,German (GRMN),https://catalog.northeastern.edu//course-descriptions/grmn/
Northeastern University,Global Studies - CPS (GST),https://catalog.northeastern.edu//course-descriptions/gst/
Northeastern University,Global Studies (GBST),https://catalog.northeastern.edu//course-descriptions/gbst/
Northeastern University,Health Informatics (HINF),https://catalog.northeastern.edu//course-descriptions/hinf/
Northeastern University,Health Management - CPS (HMG),https://catalog.northeastern.edu//course-descriptions/hmg/
Northeastern University,Health Science - CPS (HSC),https://catalog.northeastern.edu//course-descriptions/hsc/
Northeastern University,Health Science (HSCI),https://catalog.northeastern.edu//course-descriptions/hsci/
Northeastern University,Health Science - Interdisciplinary (HLTH),https://catalog.northeastern.edu//course-descriptions/hlth/
Northeastern University,Hebrew (HBRW),https://catalog.northeastern.edu//course-descriptions/hbrw/
Northeastern University,History - CPS (HST),https://catalog.northeastern.edu//course-descriptions/hst/
Northeastern University,History - CPS Specialty (HSTY),https://catalog.northeastern.edu//course-descriptions/hsty/
Northeastern University,History (HIST),https://catalog.northeastern.edu//course-descriptions/hist/
Northeastern University,Homeland Security - CPS (HLS),https://catalog.northeastern.edu//course-descriptions/hls/
Northeastern University,Honors Program (HONR),https://catalog.northeastern.edu//course-descriptions/honr/
Northeastern University,Human Resources Management - CPS (HRM),https://catalog.northeastern.edu//course-descriptions/hrm/
Northeastern University,Human Resources Management (HRMG),https://catalog.northeastern.edu//course-descriptions/hrmg/
Northeastern University,Human Services - CPS (HSV),https://catalog.northeastern.edu//course-descriptions/hsv/
Northeastern University,Human Services (HUSV),https://catalog.northeastern.edu//course-descriptions/husv/
Northeastern University,Industrial Engineering (IE),https://catalog.northeastern.edu//course-descriptions/ie/
Northeastern University,Information Science (IS),https://catalog.northeastern.edu//course-descriptions/is/
Northeastern University,Information Systems Program (INFO),https://catalog.northeastern.edu//course-descriptions/info/
Northeastern University,Information Technology - CPS (ITC),https://catalog.northeastern.edu//course-descriptions/itc/
Northeastern University,Insurance - CPS (INS),https://catalog.northeastern.edu//course-descriptions/ins/
Northeastern University,Interdisciplinary Studies - CPS (INT),https://catalog.northeastern.edu//course-descriptions/int/
Northeastern University,"Interdisciplinary Studies in Arts, Media, and Design (INAM)",https://catalog.northeastern.edu//course-descriptions/inam/
Northeastern University,Interdisciplinary Studies in Science (INSC),https://catalog.northeastern.edu//course-descriptions/insc/
Northeastern University,Interdisciplinary Studies in Social Sciences and Humanities (INSH),https://catalog.northeastern.edu//course-descriptions/insh/
Northeastern University,Interdisciplinary Studies - Mills College at Northeastern (INMI),https://catalog.northeastern.edu//course-descriptions/inmi/
Northeastern University,Interdisciplinary Studies - Office of the Provost (INPR),https://catalog.northeastern.edu//course-descriptions/inpr/
Northeastern University,International Affairs (INTL),https://catalog.northeastern.edu//course-descriptions/intl/
Northeastern University,International Business (INTB),https://catalog.northeastern.edu//course-descriptions/intb/
Northeastern University,Interpreting (INTP),https://catalog.northeastern.edu//course-descriptions/intp/
Northeastern University,Italian (ITLN),https://catalog.northeastern.edu//course-descriptions/itln/
Northeastern University,Japanese (JPNS),https://catalog.northeastern.edu//course-descriptions/jpns/
Northeastern University,Jewish Studies (JWSS),https://catalog.northeastern.edu//course-descriptions/jwss/
Northeastern University,Journalism (JRNL),https://catalog.northeastern.edu//course-descriptions/jrnl/
Northeastern University,Korean (KORE),https://catalog.northeastern.edu//course-descriptions/kore/
Northeastern University,Landscape Architecture (LARC),https://catalog.northeastern.edu//course-descriptions/larc/
Northeastern University,Language - General (LANG),https://catalog.northeastern.edu//course-descriptions/lang/
