School Name,Department Name,URL
UCLA,Linguistics and Anthropology (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=496
UCLA,Linguistics and Asian Languages and Cultures (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=52A
UCLA,Linguistics and Computer Science (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=499
UCLA,Linguistics and English (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=514
UCLA,Linguistics and Philosophy (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=517
UCLA,Linguistics and Psychology (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=518
UCLA,Linguistics and Spanish (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=511
UCLA,"Linguistics, Applied (B.A.)",https://newstudents.ucla.edu/studyarea/?type=MAJ&code=074
UCLA,Marine Biology (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=537
UCLA,Mathematics (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=540
UCLA,"Mathematics, Applied (B.S.)",https://newstudents.ucla.edu/studyarea/?type=MAJ&code=072
UCLA,Mathematics/Applied Science (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=545
UCLA,Mathematics/Economics (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=778
UCLA,"Mathematics, Financial Actuarial (B.S)",https://newstudents.ucla.edu/studyarea/?type=MAJ&code=08E
UCLA,Mathematics for Teaching (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=00G
UCLA,Mathematics of Computation (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=536
UCLA,"Microbiology, Immunology, and Molecular Genetics (B.S.)",https://newstudents.ucla.edu/studyarea/?type=MAJ&code=440
UCLA,Middle Eastern Studies (B.A.),https://newstudents.ucla.edu/studyarea/?id=353
UCLA,"Molecular, Cell, and Developmental Biology (B.S.)",https://newstudents.ucla.edu/studyarea/?type=MAJ&code=644
UCLA,Neuroscience (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=594
UCLA,Nordic Studies (B.A.),https://newstudents.ucla.edu/studyarea/?id=410
UCLA,Philosophy (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=651
UCLA,Physics (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=285
UCLA,Physics (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=666
UCLA,Physiological Science (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=671
UCLA,Political Science (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=699
UCLA,Portuguese and Brazilian Studies (B.A.),https://newstudents.ucla.edu/studyarea/?id=166
UCLA,Psychobiology (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=777
UCLA,Psychology (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=780
UCLA,"Religion, Study of (B.A.)",https://newstudents.ucla.edu/studyarea/?type=MAJ&code=890
UCLA,Russian Language and Literature (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=826
UCLA,Russian Studies (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=824
UCLA,Sociology (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=867
UCLA,Southeast Asian Studies (B.A.),https://newstudents.ucla.edu/studyarea/?id=447
UCLA,Spanish (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=882
UCLA,Spanish and Community and Culture (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=00W
UCLA,Spanish and Linguistics (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=878
UCLA,Spanish and Portuguese (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=881
UCLA,Statistics and Data Science (B.S.),https://newstudents.ucla.edu/studyarea/?id=299
UCLA,Individual Field of Concentration (B.A./ B.S.),https://www.honors.ucla.edu/other-programs/design-your-own-major/
UCLA,Architectural Studies (B.A.),https://newstudents.ucla.edu/studyarea/?id=308
UCLA,Art (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=090
UCLA,Dance (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=210
UCLA,Design | Media Arts (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=207
UCLA,World Arts and Cultures (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=932
UCLA,Individual Field of Concentration in the Arts and Architecture (B.A.),https://catalog.registrar.ucla.edu/major/2021/IndividualFieldofConcentrationBAinArtsandArchitecture
UCLA,Aerospace Engineering (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=279
UCLA,Bioengineering (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=288
UCLA,Chemical Engineering (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=294
UCLA,Civil Engineering (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=300
UCLA,Computer Engineering (B.S.),https://newstudents.ucla.edu/studyarea/?id=413
UCLA,Computer Science (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=201
UCLA,Computer Science and Engineering (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=193
UCLA,Electrical Engineering (B.S.),https://newstudents.ucla.edu/studyarea/?id=84
UCLA,Materials Engineering (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=336
UCLA,Mechanical Engineering (B.S.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=330
UCLA,Ethnomusicology (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=472
UCLA,Global Jazz Studies (B.A.),https://newstudents.ucla.edu/studyarea/?id=419
UCLA,Musicology (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=584
UCLA,Music Composition (B.A.),https://newstudents.ucla.edu/studyarea/?id=422
UCLA,Music Education (B.A.),https://newstudents.ucla.edu/studyarea/?id=415
UCLA,Music Industry (B.A.),https://schoolofmusic.ucla.edu/academics/music-industry/music-industry-ba/
UCLA,Music Performance (B.M.),https://newstudents.ucla.edu/studyarea/?id=426
UCLA,Nursing - Prelicensure (B.S.),https://newstudents.ucla.edu/studyarea/?id=309
UCLA,Public Affairs (B.A.),https://newstudents.ucla.edu/studyarea/?id=418
UCLA,Film and Television (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=473
UCLA,Theater (B.A.),https://newstudents.ucla.edu/studyarea/?type=MAJ&code=902
UCLA,"Individual Field of Concentration in Theater, Film and Television (B.A.)",https://www.tft.ucla.edu/
UCLA,Education and Social Transformation (B.A.),https://newstudents.ucla.edu/studyarea/?id=429
UCLA,Public Health (B.A.),https://newstudents.ucla.edu/studyarea/?id=457
UCLA,Public Health (B.S.),https://newstudents.ucla.edu/studyarea/?id=458
